user_id,username,department,role,status,hostname_count,device_count,iam_events,iam_failed_auth,iam_mfa_failures,iam_high_risk_events,iam_avg_risk_score,iam_max_risk_score,iam_hostname_count,iam_session_count,endpoint_alerts,endpoint_critical_alerts,endpoint_high_alerts,endpoint_unresolved_critical,endpoint_malware_alerts,endpoint_credential_alerts,endpoint_lateral_movement,endpoint_powershell,endpoint_tampering,endpoint_usb,endpoint_impossible_resolution,endpoint_hostname_count,termination_date,post_termination_iam_events,post_termination_endpoint_events,post_termination_activity,post_termination_activity_flag,authentication_risk,iam_risk,endpoint_severity_risk,threat_behavior_risk,contextual_risk,cross_signal_bonus,risk_score,risk_level,risk_band,risk_drivers
EMP10066,zinal.venkataraman17,R&D,Manager,Active,1,0,5.0,2.0,2,2.0,47.75,79.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,4.0,4.0,8.0,0.0,0,21.0,Low,Low,2 failed authentication events; 2 high-risk IAM events; 2 credential-access alerts
EMP10067,wyatt.bora78,People,Executive,Active,1,1,5.0,2.0,2,1.0,46.67,74.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0,0,0,False,5.0,2.0,0.0,9.0,0.0,0,16.0,Low,Low,2 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts
EMP10068,bahadurjit.ganesan51,Sales,Manager,Active,1,1,3.0,0.0,0,1.0,51.33,93.0,1.0,2.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,,0,0,0,False,0.0,2.0,2.0,28.0,0.0,5,37.0,Medium,Medium,1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 2 security-tampering alerts
EMP10069,brijesh.arora88,Procurement,Manager,Active,1,1,6.0,2.0,3,2.0,70.5,90.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.5,4.0,0.0,8.0,0.0,0,18.5,Low,Low,2 failed authentication events; 2 high-risk IAM events; 2 credential-access alerts
EMP10070,mekhala.bajwa65,Operations,Analyst,Active,1,1,2.0,1.0,1,0.0,36.5,40.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,0.0,6.0,0.0,0,8.5,Low,Low,1 failed authentication events; 1 credential-access alerts
EMP10071,ronith.varkey59,Finance,Director,Inactive,1,0,2.0,0.0,1,1.0,57.0,70.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,1.5,2.0,0.0,1.0,0.0,0,4.5,Low,Low,1 high-risk IAM events
EMP10072,bhavika.wagle62,R&D,Director,Active,1,1,7.0,3.0,2,1.0,54.2,70.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,6.0,2.0,5.0,7.0,0.0,0,20.0,Low,Low,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 critical endpoint alerts
EMP10073,eta.saini12,Marketing,Trainee,Active,1,0,6.0,1.0,3,0.0,38.25,54.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,5.5,0.0,0.0,16.0,0.0,0,21.5,Low,Low,1 failed authentication events; 2 malware alerts; 1 security-tampering alerts
EMP10074,urvi.sastry42,Finance,Trainee,Active,1,1,9.0,3.0,3,4.0,65.5,98.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,7.5,8.0,0.0,0.0,0.0,3,18.5,Low,Low,3 failed authentication events; 4 high-risk IAM events
EMP10075,maanas.chanda72,IT,Officer,Active,1,1,6.0,2.0,3,2.0,48.0,81.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.5,4.0,0.0,18.0,0.0,5,33.5,Medium,Medium,2 failed authentication events; 2 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts
EMP10076,yamini.tata89,R&D,Trainee,Active,1,1,6.0,0.0,3,0.0,31.6,59.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,4.5,0.0,5.0,13.0,2.0,5,29.5,Medium,Medium,1 malware alerts; 1 credential-access alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP10077,tejas.panchal85,Procurement,Consultant,Active,1,1,9.0,3.0,1,2.0,49.71,88.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,4.5,4.0,2.0,15.0,0.0,0,25.5,Medium,Medium,3 failed authentication events; 2 high-risk IAM events; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP10078,dakshesh_joshi90,R&D,Administrator,Active,1,1,4.0,2.0,3,2.0,73.67,84.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,6.5,4.0,2.0,1.0,0.0,0,13.5,Low,Low,2 failed authentication events; 2 high-risk IAM events
EMP10079,reyansh.chauhan69,Finance,Engineer,Active,1,1,10.0,3.0,5,1.0,41.43,81.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,10.5,2.0,0.0,3.0,0.0,0,15.5,Low,Low,"elevated authentication risk (3 failed auth, 5 MFA failures); 1 high-risk IAM events; 1 PowerShell alerts"
EMP10080,ubika.anne68,Supply Chain,Administrator,Active,1,1,10.0,3.0,2,7.0,69.1,91.0,1.0,5.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,,0,0,0,False,6.0,14.0,4.0,21.0,0.0,5,50.0,High,High,3 failed authentication events; 7 high-risk IAM events; 1 malware alerts; 2 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10081,yamini.solanki69,Finance,Administrator,Active,1,1,5.0,1.0,2,1.0,46.0,82.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,4.0,2.0,0.0,15.0,0.0,0,21.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 PowerShell alerts
EMP10082,gabriel.tailor63,Human Resources,Analyst,Active,1,1,8.0,4.0,4,1.0,42.83,96.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,10.0,2.0,0.0,10.0,0.0,5,27.0,Medium,Medium,"elevated authentication risk (4 failed auth, 4 MFA failures); 1 high-risk IAM events; 1 credential-access alerts; 1 security-tampering alerts"
EMP10083,hemang.pingle33,R&D,Manager,Active,0,1,7.0,3.0,1,1.0,41.25,97.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,,0,0,0,False,4.5,2.0,2.0,22.0,0.0,10,40.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 security-tampering alerts
EMP10084,pavani.mitter20,Finance,Specialist,Active,1,0,1.0,0.0,0,0.0,41.0,41.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,0.0,0.0,5.0,3.0,0.0,0,8.0,Low,Low,1 PowerShell alerts; 1 critical endpoint alerts
EMP10085,maya.gola80,Sales,Officer,Active,1,0,5.0,1.0,1,0.0,34.25,65.0,1.0,3.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,4.0,19.0,0.0,0,25.5,Medium,Medium,1 failed authentication events; 3 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10086,qarin.gulati40,Procurement,Specialist,Inactive,1,1,4.0,1.0,1,1.0,53.0,89.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2024-01-07 19:14:00,3,3,6,True,2.5,2.0,2.0,11.0,10.0,0,27.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 2 PowerShell alerts; 6 events after identity termination
EMP10087,janani.dyal31,Finance,Officer,Active,1,1,9.0,1.0,1,3.0,60.75,99.0,1.0,6.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,2.5,6.0,2.0,25.0,0.0,5,40.5,Medium,Medium,1 failed authentication events; 3 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10088,hema.yadav5,Sales,Administrator,Active,1,1,7.0,2.0,2,3.0,56.2,76.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,5.0,6.0,2.0,6.0,0.0,0,19.0,Low,Low,2 failed authentication events; 3 high-risk IAM events; 1 malware alerts
EMP10089,brijesh.din81,Procurement,Engineer,Active,1,1,9.0,4.0,4,5.0,75.71,100.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,10.0,10.0,0.0,9.0,0.0,8,37.0,Medium,Medium,"elevated authentication risk (4 failed auth, 4 MFA failures); 5 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts"
EMP10090,yashasvi.chacko19,Human Resources,Analyst,Active,1,0,4.0,0.0,0,1.0,50.5,79.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,,0,0,0,False,0.0,2.0,0.0,17.0,0.0,0,19.0,Low,Low,1 high-risk IAM events; 2 malware alerts; 2 PowerShell alerts
EMP10091,aishani.parmer57,Human Resources,Trainee,Inactive,1,1,6.0,4.0,5,1.0,43.8,85.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2026-02-12 22:44:37,6,1,7,True,11.5,2.0,0.0,13.0,10.0,5,41.5,Medium,Medium,"elevated authentication risk (4 failed auth, 5 MFA failures); 1 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts; 7 events after identity termination"
EMP10092,dakshesh.ramakrishnan56,Operations,Specialist,Active,1,1,9.0,0.0,2,1.0,28.0,71.0,1.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,0,0,0,False,3.0,2.0,5.0,17.0,0.0,5,32.0,Medium,Medium,1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 security-tampering alerts; 1 critical endpoint alerts
EMP10093,pahal.roy74,Procurement,Analyst,Active,1,1,6.0,4.0,5,3.0,72.75,91.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,11.5,6.0,0.0,9.0,0.0,8,34.5,Medium,Medium,"elevated authentication risk (4 failed auth, 5 MFA failures); 3 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts"
EMP10094,abha.varkey61,Customer Support,Trainee,Active,1,1,7.0,2.0,3,4.0,72.0,82.0,1.0,4.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,False,6.5,8.0,7.0,18.0,0.0,8,47.5,Medium,Medium,2 failed authentication events; 4 high-risk IAM events; 3 malware alerts; 1 credential-access alerts; 1 critical endpoint alerts
EMP10095,pranav.apte61,Operations,Director,Active,1,1,4.0,1.0,0,0.0,9.5,11.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0,0,0,False,1.0,0.0,0.0,7.0,0.0,0,8.0,Low,Low,1 failed authentication events; 1 credential-access alerts
EMP10096,,Marketing,Director,Active,1,1,7.0,3.0,2,3.0,55.14,91.0,1.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,,0,0,0,False,6.0,6.0,5.0,16.0,0.0,0,33.0,Medium,Medium,3 failed authentication events; 3 high-risk IAM events; 1 credential-access alerts; 3 lateral-movement alerts
EMP10097,advik.raj99,Legal,Officer,Inactive,1,1,4.0,2.0,2,1.0,42.33,99.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2024-09-22 00:00:00,3,4,7,True,5.0,2.0,5.0,18.0,10.0,5,45.0,Medium,Medium,2 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 7 events after identity termination
EMP10098,maya.yadav97,Innovation,Trainee,Active,1,1,5.0,1.0,2,1.0,41.5,79.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,4.0,2.0,0.0,19.0,0.0,0,25.0,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 3 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10099,dev.kanda57,R&D,Manager,Disabled,1,0,8.0,2.0,2,2.0,38.67,94.0,1.0,5.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2026-08-16 00:00:00,4,2,6,True,5.0,4.0,12.0,25.0,14.0,10,70.0,High,High,2 failed authentication events; 2 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 critical endpoint alerts; 6 events after identity termination; 2 unresolved critical alerts
EMP10100,turvi.nigam12,Sales,Manager,Disabled,1,1,6.0,1.0,3,1.0,51.0,75.0,1.0,4.0,7.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,0,0,0,False,5.5,2.0,4.0,25.0,0.0,5,41.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 2 lateral-movement alerts; 2 PowerShell alerts
EMP10101,karan.gill35,Legal,Trainee,Active,1,0,9.0,2.0,4,4.0,60.43,98.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,8.0,8.0,0.0,1.0,0.0,3,20.0,Low,Low,"elevated authentication risk (2 failed auth, 4 MFA failures); 4 high-risk IAM events"
EMP10102,gaurangi.samra66,Finance,Manager,Inactive,1,1,4.0,0.0,0,1.0,39.0,76.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30 11:18:18,4,0,4,True,0.0,2.0,0.0,0.0,10.0,0,12.0,Low,Low,1 high-risk IAM events; 4 events after identity termination
EMP10103,ira.mohanty76,Procurement,Trainee,Active,1,1,5.0,2.0,2,2.0,60.33,84.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,5.0,4.0,0.0,0.0,0.0,0,9.0,Low,Low,2 failed authentication events; 2 high-risk IAM events
EMP10104,leena.kalla70,Legal,Trainee,Active,1,0,4.0,0.0,2,1.0,65.0,99.0,1.0,3.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,0,0,0,False,3.0,2.0,5.0,28.0,2.0,10,50.0,High,High,1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP10105,quincy.kunda53,IT,Consultant,Active,1,1,5.0,1.0,0,0.0,38.33,57.0,1.0,5.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,1.0,0.0,2.0,12.0,0.0,0,15.0,Low,Low,1 failed authentication events; 3 malware alerts
EMP10106,charles.sharaf84,Finance,Trainee,Inactive,1,1,4.0,1.0,1,1.0,44.67,74.0,1.0,2.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,,0,0,0,False,2.5,2.0,5.0,27.0,0.0,5,41.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 2 security-tampering alerts
EMP10107,mekhala.gade57,Human Resources,Officer,Active,1,1,3.0,0.0,1,1.0,48.0,94.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,1.5,2.0,0.0,0.0,0.0,0,3.5,Low,Low,1 high-risk IAM events
EMP10108,aahana.samra10,R&D,Administrator,Active,1,1,6.0,4.0,4,0.0,35.6,57.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,0,0,0,False,10.0,0.0,5.0,11.0,2.0,5,33.0,Medium,Medium,"elevated authentication risk (4 failed auth, 4 MFA failures); 1 lateral-movement alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP10109,warda.raju69,Legal,Consultant,Inactive,1,1,5.0,1.0,1,1.0,39.5,77.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,2022-04-20 00:00:00,3,6,9,True,2.5,2.0,7.0,21.0,12.0,5,49.5,High,High,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 3 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 9 events after identity termination; 1 unresolved critical alerts
EMP10110,chaitanya.atwal30,Human Resources,Director,Active,1,1,4.0,0.0,2,0.0,29.0,61.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,3.0,0.0,0.0,6.0,0.0,0,9.0,Low,Low,1 malware alerts
EMP10111,jai.memon6,Operations,Analyst,Active,1,1,3.0,0.0,2,1.0,52.5,99.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,3.0,2.0,2.0,13.0,0.0,0,20.0,Low,Low,1 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10112,frederick.behl88,Finance,Executive,Inactive,1,1,7.0,0.0,1,2.0,37.14,95.0,1.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2026-04-30 22:08:37,6,5,11,True,1.5,4.0,5.0,24.0,12.0,10,56.5,High,High,2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 1 critical endpoint alerts; 11 events after identity termination; 1 unresolved critical alerts
EMP10113,mitesh_rajagopalan19,Sales,Trainee,Active,1,1,6.0,1.0,2,1.0,41.75,99.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,4.0,2.0,7.0,21.0,2.0,5,41.0,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP10114,chatura.dube60,Marketing,Officer,Inactive,1,1,7.0,3.0,5,1.0,37.29,87.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,0,0,0,False,10.5,2.0,2.0,8.0,0.0,5,27.5,Medium,Medium,"elevated authentication risk (3 failed auth, 5 MFA failures); 1 high-risk IAM events; 1 lateral-movement alerts"
EMP10115,anay.prabhu39,Sales,Director,Active,1,1,4.0,1.0,1,3.0,89.0,100.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,,0,0,0,False,2.5,6.0,0.0,10.0,0.0,0,18.5,Low,Low,1 failed authentication events; 3 high-risk IAM events; 1 credential-access alerts; 1 security-tampering alerts
EMP10116,wahab.bir90,Marketing,Analyst,Active,1,1,5.0,2.0,5,1.0,41.0,89.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,0,0,0,False,9.5,2.0,0.0,13.0,0.0,10,34.5,Medium,Medium,"elevated authentication risk (2 failed auth, 5 MFA failures); 1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts"
EMP10117,ikshita.muni96,IT,Specialist,Active,1,1,2.0,0.0,0,1.0,40.0,71.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,0,0,0,False,0.0,2.0,2.0,8.0,0.0,0,12.0,Low,Low,1 high-risk IAM events; 1 malware alerts
EMP10118,sneha.prakash29,Sales,Specialist,Active,1,1,9.0,5.0,4,4.0,64.88,94.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,,0,0,0,False,11.0,13.0,2.0,26.0,0.0,10,62.0,High,High,"elevated authentication risk (5 failed auth, 4 MFA failures); 4 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 1 security-tampering alerts"
EMP10119,orinder.sarraf83,IT,Administrator,Active,0,1,5.0,1.0,1,1.0,40.67,91.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,,0,0,0,False,2.5,2.0,7.0,16.0,0.0,5,32.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 security-tampering alerts; 1 critical endpoint alerts
EMP10120,lakshit.mand42,Compliance,Executive,Inactive,1,1,9.0,0.0,2,0.0,38.67,69.0,1.0,8.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-04-09 00:52:14,7,3,10,True,3.0,0.0,2.0,12.0,10.0,5,32.0,Medium,Medium,1 malware alerts; 1 credential-access alerts; 10 events after identity termination
EMP10121,mason.sarna33,R&D,Administrator,Active,1,1,6.0,3.0,1,1.0,48.2,71.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,,0,0,0,False,4.5,2.0,2.0,18.0,0.0,0,26.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 3 credential-access alerts; 1 lateral-movement alerts; 3 PowerShell alerts
EMP10122,osha.chakraborty87,Legal,Officer,Active,1,1,1.0,1.0,1,0.0,32.0,32.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,2.0,0.0,0.0,0,4.5,Low,Low,1 failed authentication events
EMP10123,raksha.verma87,Marketing,Specialist,Active,1,0,10.0,5.0,5,2.0,41.75,84.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,12.5,4.0,2.0,12.0,0.0,10,40.5,Medium,Medium,"elevated authentication risk (5 failed auth, 5 MFA failures); 2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts"
EMP10124,sathvik.kadakia72,Operations,Specialist,Active,1,1,3.0,1.0,2,1.0,79.0,79.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,4.0,2.0,2.0,22.0,0.0,5,35.0,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 1 security-tampering alerts
EMP10125,bishakha.varkey39,Legal,Manager,Active,1,1,5.0,0.0,1,3.0,78.75,89.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,1.5,6.0,0.0,21.0,0.0,5,33.5,Medium,Medium,3 high-risk IAM events; 1 malware alerts; 2 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP10126,unnati.dass69,Finance,Director,Inactive,0,1,4.0,1.0,1,2.0,83.0,90.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,4.0,7.0,12.0,0.0,5,30.5,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 critical endpoint alerts
EMP10127,,Finance,Director,Active,1,0,5.0,0.0,1,1.0,33.25,82.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.5,2.0,2.0,9.0,0.0,0,14.5,Low,Low,1 high-risk IAM events; 1 credential-access alerts; 1 PowerShell alerts
EMP10128,adweta.bhagat28,R&D,Trainee,On Leave,1,1,5.0,2.0,1,2.0,48.6,76.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,False,3.5,4.0,2.0,6.0,0.0,0,15.5,Low,Low,2 failed authentication events; 2 high-risk IAM events; 1 malware alerts
EMP10129,harsh.shukla46,IT,Director,Inactive,1,1,7.0,2.0,3,2.0,50.4,93.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-08 06:03:45,4,0,4,True,6.5,4.0,0.0,0.0,10.0,0,20.5,Low,Low,2 failed authentication events; 2 high-risk IAM events; 4 events after identity termination
EMP10130,arjun.deol3,IT,Consultant,Active,1,1,4.0,0.0,0,1.0,49.0,90.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,0.0,2.0,0.0,0.0,0.0,0,2.0,Low,Low,1 high-risk IAM events
EMP10131,,Sales,Consultant,Active,1,1,9.0,4.0,2,3.0,50.12,98.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,7.0,6.0,5.0,6.0,0.0,0,24.0,Low,Low,4 failed authentication events; 3 high-risk IAM events; 1 malware alerts; 1 critical endpoint alerts
EMP10132,eiravati.prabhu70,Marketing,Executive,Active,1,1,10.0,4.0,3,3.0,63.33,84.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,8.5,6.0,5.0,6.0,2.0,8,35.5,Medium,Medium,"elevated authentication risk (4 failed auth, 3 MFA failures); 3 high-risk IAM events; 1 credential-access alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP10133,liam.kunda31,Procurement,Consultant,Active,1,1,4.0,2.0,1,0.0,32.0,49.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,3.5,0.0,5.0,9.0,2.0,0,19.5,Low,Low,2 failed authentication events; 1 credential-access alerts; 1 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
