user_id_clean,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,full_name,department,employee_status
EMP10043,7,1,4,4,0,3,1,0,0,0,3,0,0,1,1,32,1 critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),5,12,0,9,2,0,0,0,3,0,0,1,Critical,Deepa Wagle,Sales,Active
EMP10486,7,1,3,6,1,2,1,1,2,0,1,0,0,0,1,32,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s),5,9,3,6,2,2,4,0,1,0,0,0,Critical,Thomas Kaul,Sales Dept,Active
EMP10716,7,2,2,5,1,1,2,2,0,0,1,0,0,1,1,32,2 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 PowerShell alert(s); 2 lateral-movement alert(s); 1 identity review concern(s),10,6,3,3,4,4,0,0,1,0,0,1,Critical,Orinder Pal,Ops,Active
EMP12275,7,1,2,4,1,2,2,0,0,0,1,0,0,7,1,32,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 2 PowerShell alert(s); 7 identity review concern(s),5,6,3,6,4,0,0,0,1,0,0,7,Critical,Indrajit Chander,Procurement Team,Active
EMP11682,6,2,2,4,2,2,0,0,2,0,0,0,0,0,1,32,2 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s); 2 credential-access alert(s),10,6,6,6,0,0,4,0,0,0,0,0,Critical,Azad Sahota,Compliance,Active
EMP12579,6,2,1,3,0,2,0,1,2,0,1,0,0,6,1,32,2 critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s); 6 identity review concern(s),10,3,0,6,0,2,4,0,1,0,0,6,Critical,,,
EMP10021,5,1,3,3,1,3,1,0,1,0,0,1,0,1,1,32,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,9,3,9,2,0,2,0,0,1,0,1,Critical,Alexander Sha,It,Active
EMP10249,5,0,1,5,0,2,2,0,1,0,0,0,5,2,1,32,2 malware/ransomware alert(s); 2 PowerShell alert(s); 1 credential-access alert(s); 5 inactive-user event(s); 2 identity review concern(s),0,3,0,6,4,0,2,0,0,0,15,2,Critical,Vasatika Loke,Procurement,Disabled
EMP11063,5,2,3,1,0,4,0,0,0,0,1,0,0,0,1,32,2 critical alert(s); 4 malware/ransomware alert(s),10,9,0,12,0,0,0,0,1,0,0,0,Critical,Osha Warrior,Human Resources,Active
EMP11375,5,0,0,3,0,3,0,1,0,0,1,0,5,5,1,32,3 malware/ransomware alert(s); 1 lateral-movement alert(s); 5 inactive-user event(s); 5 identity review concern(s),0,0,0,9,0,2,0,0,1,0,15,5,Critical,Ijaya Sachar,It Dept,Inactive
EMP12457,5,1,1,2,1,1,0,0,0,0,3,0,5,0,1,32,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 5 inactive-user event(s),5,3,3,3,0,0,0,0,3,0,15,0,Critical,Yashawini Chawla,Compliance,Disabled
EMP10596,4,0,2,2,0,2,1,0,1,0,0,0,4,4,1,32,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 4 inactive-user event(s); 4 identity review concern(s),0,6,0,6,2,0,2,0,0,0,12,4,Critical,Wishi Dixit,Hr,Disabled
EMP10655,4,3,0,4,3,0,2,1,1,0,0,0,0,0,1,32,3 critical alert(s); 3 unresolved critical alert(s); 2 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),15,0,9,0,4,2,2,0,0,0,0,0,Critical,Eshana Bala,Human Resource,Active
EMP11152,4,0,3,3,0,2,0,0,2,0,0,0,4,1,1,32,2 malware/ransomware alert(s); 2 credential-access alert(s); 4 inactive-user event(s); 1 identity review concern(s),0,9,0,6,0,0,4,0,0,0,12,1,Critical,Tanmayi Dara,Supply Chain,Inactive
EMP12338,4,1,1,2,0,3,1,0,0,0,0,0,4,1,1,32,1 critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s); 4 inactive-user event(s); 1 identity review concern(s),5,3,0,9,2,0,0,0,0,0,12,1,Critical,Geetika Biswas,Operations Dept,Inactive
EMP12840,4,1,1,3,1,1,1,1,0,0,1,0,4,1,1,32,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s); 1 identity review concern(s),5,3,3,3,2,2,0,0,1,0,12,1,Critical,Anmol Jaggi,Call Center,Disabled
EMP11550,8,1,2,4,1,4,1,0,1,0,1,0,0,0,1,31,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),5,6,3,12,2,0,2,0,1,0,0,0,Critical,Gabriel Mukhopadhyay,Mktg,Active
EMP11872,8,0,4,8,0,2,1,0,0,0,3,0,0,8,1,31,2 malware/ransomware alert(s); 1 PowerShell alert(s); 8 identity review concern(s),0,12,0,6,2,0,0,0,3,0,0,8,Critical,Janani Narula,Sales Team,Active
EMP12388,8,2,0,6,2,3,0,1,1,0,1,0,0,1,1,31,2 critical alert(s); 2 unresolved critical alert(s); 3 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 1 identity review concern(s),10,0,6,9,0,2,2,0,1,0,0,1,Critical,Edhitha Kurian,Sales Dept,Active
EMP10776,6,2,3,3,0,2,2,0,0,0,0,0,0,2,1,31,2 critical alert(s); 2 malware/ransomware alert(s); 2 PowerShell alert(s); 2 identity review concern(s),10,9,0,6,4,0,0,0,0,0,0,2,Critical,Ijaya Goda,Ops,Active
EMP11194,6,0,0,2,0,2,1,1,0,0,2,0,6,1,1,31,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 6 inactive-user event(s); 1 identity review concern(s),0,0,0,6,2,2,0,0,2,0,18,1,Critical,Shivani Pal,Research And Development,Inactive
EMP11462,6,1,3,3,0,4,0,0,0,0,2,0,0,3,1,31,1 critical alert(s); 4 malware/ransomware alert(s); 3 identity review concern(s),5,9,0,12,0,0,0,0,2,0,0,3,Critical,Tejas Dugar,Operations,Active
EMP11923,6,1,2,6,1,1,0,1,3,0,0,0,0,6,1,31,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 3 credential-access alert(s); 6 identity review concern(s),5,6,3,3,0,2,6,0,0,0,0,6,Critical,Jatin Bansal,Finance,Active
EMP10027,5,0,1,3,0,3,1,0,0,0,1,0,5,1,1,31,3 malware/ransomware alert(s); 1 PowerShell alert(s); 5 inactive-user event(s); 1 identity review concern(s),0,3,0,9,2,0,0,0,1,0,15,1,Critical,Yahvi Tank,Finance Dept,Inactive
EMP10744,5,2,0,4,2,2,0,1,0,0,2,0,0,5,1,31,2 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 5 identity review concern(s),10,0,6,6,0,2,0,0,2,0,0,5,Critical,Dayamai Din,Ops,Active
EMP11241,5,2,1,4,2,1,2,0,0,0,0,0,0,5,1,31,2 critical alert(s); 2 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 PowerShell alert(s); 5 identity review concern(s),10,3,6,3,4,0,0,0,0,0,0,5,Critical,,,
EMP12981,5,2,2,5,2,2,1,0,0,0,0,1,0,0,1,31,2 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s),10,6,6,6,2,0,0,0,0,1,0,0,Critical,Ekaraj Biswas,Mkt,Active
EMP11114,4,3,0,3,2,2,0,0,1,0,1,0,0,1,1,31,3 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),15,0,6,6,0,0,2,0,1,0,0,1,Critical,Anamika Iyengar,Operations,Active
EMP12851,9,0,1,6,0,2,0,2,3,0,2,0,0,9,1,30,2 malware/ransomware alert(s); 2 lateral-movement alert(s); 3 credential-access alert(s); 9 identity review concern(s),0,3,0,6,0,4,6,0,2,0,0,9,Critical,,,
EMP10637,7,1,0,4,1,3,2,0,1,0,0,0,0,7,1,30,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 2 PowerShell alert(s); 1 credential-access alert(s); 7 identity review concern(s),5,0,3,9,4,0,2,0,0,0,0,7,Critical,Hitesh Shroff,Purch,Active
EMP11246,7,1,2,4,1,4,0,2,0,0,0,0,0,0,1,30,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 2 lateral-movement alert(s),5,6,3,12,0,4,0,0,0,0,0,0,Critical,Logan Guha,It,Active
EMP10251,6,2,0,6,2,0,1,1,0,0,4,0,0,6,1,30,2 critical alert(s); 2 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 6 identity review concern(s),10,0,6,0,2,2,0,0,4,0,0,6,Critical,,,
EMP12096,6,1,3,5,0,3,0,2,0,0,0,0,0,3,1,30,1 critical alert(s); 3 malware/ransomware alert(s); 2 lateral-movement alert(s); 3 identity review concern(s),5,9,0,9,0,4,0,0,0,0,0,3,Critical,Bhavini Mutti,Operations,Active
EMP12736,6,2,0,5,2,3,0,2,0,0,1,0,0,0,1,30,2 critical alert(s); 2 unresolved critical alert(s); 3 malware/ransomware alert(s); 2 lateral-movement alert(s),10,0,6,9,0,4,0,0,1,0,0,0,Critical,Nimrat Parmer,Legal Dept,Active
EMP10233,5,0,0,3,0,4,0,0,0,0,0,0,5,3,1,30,4 malware/ransomware alert(s); 5 inactive-user event(s); 3 identity review concern(s),0,0,0,12,0,0,0,0,0,0,15,3,Critical,Onveer Borah,Business Sales,Inactive
EMP10355,5,0,1,4,0,2,0,0,3,0,0,0,5,0,1,30,2 malware/ransomware alert(s); 3 credential-access alert(s); 5 inactive-user event(s),0,3,0,6,0,0,6,0,0,0,15,0,Critical,Kavya Bajwa,Sales,Inactive
EMP10455,5,2,1,5,2,1,0,1,2,0,1,1,0,0,1,30,2 critical alert(s); 2 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s),10,3,6,3,0,2,4,0,1,1,0,0,Critical,Aarnav Sanghvi,It Support,Active
EMP11220,5,3,0,3,2,2,0,0,1,0,0,0,0,1,1,30,3 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),15,0,6,6,0,0,2,0,0,0,0,1,Critical,Pranit Chadha,Sales,Active
EMP11380,5,2,3,2,0,2,1,1,0,0,1,0,0,0,1,30,2 critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),10,9,0,6,2,2,0,0,1,0,0,0,Critical,Chakrika Sehgal,Hr Dept,Active
EMP10548,4,1,0,3,1,1,0,2,1,0,0,0,4,1,1,30,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s); 1 credential-access alert(s); 4 inactive-user event(s); 1 identity review concern(s),5,0,3,3,0,4,2,0,0,0,12,1,Critical,Prisha Bhattacharyya,Procurement Team,Inactive
EMP11166,4,0,3,4,0,1,0,1,1,0,1,0,4,1,1,30,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 4 inactive-user event(s); 1 identity review concern(s),0,9,0,3,0,2,2,0,1,0,12,1,Critical,Gauri Dass,Rnd,Disabled
EMP10190,6,1,2,3,0,2,1,1,0,0,2,0,0,6,1,29,1 critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 6 identity review concern(s),5,6,0,6,2,2,0,0,2,0,0,6,Critical,Anjali Ganesan,Brand Team,Active
EMP10821,6,0,0,5,0,1,1,1,1,0,2,0,6,0,1,29,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 6 inactive-user event(s),0,0,0,3,2,2,2,0,2,0,18,0,Critical,Libni Aurora,Customer Care,Inactive
EMP11353,6,1,2,5,0,4,0,1,0,0,1,0,0,3,1,29,1 critical alert(s); 4 malware/ransomware alert(s); 1 lateral-movement alert(s); 3 identity review concern(s),5,6,0,12,0,2,0,0,1,0,0,3,Critical,Anamika Morar,Mkt,Active
EMP12302,6,1,2,6,1,4,1,0,0,0,0,0,0,1,1,29,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),5,6,3,12,2,0,0,0,0,0,0,1,Critical,Jeremiah Barman,Human Resource,Active
EMP10522,5,0,1,4,0,2,0,0,2,0,1,0,5,0,1,29,2 malware/ransomware alert(s); 2 credential-access alert(s); 5 inactive-user event(s),0,3,0,6,0,0,4,0,1,0,15,0,Critical,Widisha Seshadri,Business Sales,Disabled
EMP11841,5,0,1,2,0,1,3,1,0,0,0,0,5,0,1,29,1 malware/ransomware alert(s); 3 PowerShell alert(s); 1 lateral-movement alert(s); 5 inactive-user event(s),0,3,0,3,6,2,0,0,0,0,15,0,Critical,Gaurav Gala,It Support,Disabled
EMP12174,5,0,3,4,0,0,1,1,0,0,1,0,5,0,1,29,1 PowerShell alert(s); 1 lateral-movement alert(s); 5 inactive-user event(s),0,9,0,0,2,2,0,0,1,0,15,0,Critical,Onveer Bansal,Sales,Inactive
EMP12761,5,1,2,3,1,2,0,0,2,0,0,0,0,5,1,29,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 2 credential-access alert(s); 5 identity review concern(s),5,6,3,6,0,0,4,0,0,0,0,5,Critical,Yagnesh Agrawal,Business Sales,Active
EMP10575,4,2,1,4,2,0,0,1,1,0,2,0,0,4,1,29,2 critical alert(s); 2 unresolved critical alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 4 identity review concern(s),10,3,6,0,0,2,2,0,2,0,0,4,Critical,Mahika Choudhary,Customer Care,Active
EMP11493,4,2,1,2,1,3,0,0,0,0,0,0,0,4,1,29,2 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 4 identity review concern(s),10,3,3,9,0,0,0,0,0,0,0,4,Critical,Amrita Shanker,Information Technology,Active
EMP12817,4,1,1,4,1,0,1,1,0,0,0,2,4,0,1,29,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s),5,3,3,0,2,2,0,0,0,2,12,0,Critical,Suhani Dhar,Purchase,Disabled
EMP11758,3,2,0,2,1,1,0,1,1,0,0,0,3,0,1,29,2 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 3 inactive-user event(s),10,0,3,3,0,2,2,0,0,0,9,0,Critical,Naksh Madan,Purch,Disabled
EMP11286,7,1,0,4,1,4,3,0,0,0,0,0,0,2,1,28,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 3 PowerShell alert(s); 2 identity review concern(s),5,0,3,12,6,0,0,0,0,0,0,2,Critical,Quincy Saran,Rd,Active
EMP11865,7,1,0,3,1,5,0,1,0,0,1,1,0,1,1,28,1 critical alert(s); 1 unresolved critical alert(s); 5 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),5,0,3,15,0,2,0,0,1,1,0,1,Critical,Rehaan Gola,Finance Dept,On Leave
EMP10136,6,0,0,5,0,1,0,2,0,0,3,0,6,0,1,28,1 malware/ransomware alert(s); 2 lateral-movement alert(s); 6 inactive-user event(s),0,0,0,3,0,4,0,0,3,0,18,0,Critical,Aishani Chanda,People Team,Inactive
EMP10301,6,0,2,1,0,4,0,0,2,0,0,0,0,6,1,28,4 malware/ransomware alert(s); 2 credential-access alert(s); 6 identity review concern(s),0,6,0,12,0,0,4,0,0,0,0,6,Critical,Abeer Bhatnagar,Finance,Active
EMP10800,6,1,3,4,1,1,1,1,1,0,2,0,0,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),5,9,3,3,2,2,2,0,2,0,0,0,Critical,Naveen Bains,Fin,Active
EMP12135,6,1,2,5,1,4,0,1,0,0,0,0,0,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 1 lateral-movement alert(s),5,6,3,12,0,2,0,0,0,0,0,0,Critical,Arunima Sharaf,Human Resources,Active
EMP12319,6,1,2,3,1,1,4,0,1,0,0,0,0,1,1,28,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 4 PowerShell alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,6,3,3,8,0,2,0,0,0,0,1,Critical,Chanchal Choudhry,It Dept,Active
EMP12360,6,1,1,4,1,1,0,2,2,0,0,0,0,6,1,28,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s); 2 credential-access alert(s); 6 identity review concern(s),5,3,3,3,0,4,4,0,0,0,0,6,Critical,Warinder Kunda,Information Tech,Active
EMP10004,5,1,1,3,1,5,0,0,0,0,0,0,0,2,1,28,1 critical alert(s); 1 unresolved critical alert(s); 5 malware/ransomware alert(s); 2 identity review concern(s),5,3,3,15,0,0,0,0,0,0,0,2,Critical,Ekalinga Balan,Operations Dept,Active
EMP10064,5,0,0,3,0,3,0,0,1,0,1,0,5,1,1,28,3 malware/ransomware alert(s); 1 credential-access alert(s); 5 inactive-user event(s); 1 identity review concern(s),0,0,0,9,0,0,2,0,1,0,15,1,Critical,Onveer Seshadri,Ops Team,Disabled
EMP10267,5,2,1,3,1,3,0,0,0,0,1,0,0,2,1,28,2 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 2 identity review concern(s),10,3,3,9,0,0,0,0,1,0,0,2,Critical,Rohan Swaminathan,People Team,Active
EMP10504,5,0,1,3,0,1,0,0,2,0,2,1,5,0,1,28,1 malware/ransomware alert(s); 2 credential-access alert(s); 5 inactive-user event(s),0,3,0,3,0,0,4,0,2,1,15,0,Critical,Harsh Kapadia,Purch,Disabled
EMP10982,5,1,1,4,1,2,0,0,3,0,0,0,0,5,1,28,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 3 credential-access alert(s); 5 identity review concern(s),5,3,3,6,0,0,6,0,0,0,0,5,Critical,Eta Aurora,Ops,Active
EMP11483,5,1,1,5,1,2,1,1,1,0,0,0,0,5,1,28,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 5 identity review concern(s),5,3,3,6,2,2,2,0,0,0,0,5,Critical,Mekhala Choudhary,Rnd,Active
EMP11499,5,1,3,1,1,2,0,0,2,0,0,0,0,1,1,28,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 2 credential-access alert(s); 1 identity review concern(s),5,9,3,6,0,0,4,0,0,0,0,1,Critical,Mekhala Oommen,Ops Team,Active
EMP11643,5,2,1,4,2,1,0,2,0,0,1,0,0,1,1,28,2 critical alert(s); 2 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s); 1 identity review concern(s),10,3,6,3,0,4,0,0,1,0,0,1,Critical,Odika Varughese,Hr,Active
EMP11875,5,0,0,1,0,4,0,0,0,0,1,0,5,0,1,28,4 malware/ransomware alert(s); 5 inactive-user event(s),0,0,0,12,0,0,0,0,1,0,15,0,Critical,Chakrika Chacko,Operations,Inactive
EMP12783,5,2,0,4,2,1,0,2,0,0,0,0,0,5,1,28,2 critical alert(s); 2 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s); 5 identity review concern(s),10,0,6,3,0,4,0,0,0,0,0,5,Critical,Nitesh Naik,Marketing,Active
EMP12892,5,0,0,4,0,3,0,1,1,0,0,0,5,0,1,28,3 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 5 inactive-user event(s),0,0,0,9,0,2,2,0,0,0,15,0,Critical,Nirja Bhakta,It Support,Disabled
EMP10314,4,1,0,3,1,1,1,1,0,0,1,0,4,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s),5,0,3,3,2,2,0,0,1,0,12,0,Critical,Girindra Dhaliwal,R&D,Inactive
EMP12909,4,1,0,4,1,2,0,0,1,0,0,0,4,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 4 inactive-user event(s),5,0,3,6,0,0,2,0,0,0,12,0,Critical,Varsha Swamy,Call Center,Disabled
EMP10645,3,2,1,1,0,2,0,0,0,0,0,0,3,0,1,28,2 critical alert(s); 2 malware/ransomware alert(s); 3 inactive-user event(s),10,3,0,6,0,0,0,0,0,0,9,0,Critical,Nikita Sangha,Rd,Inactive
EMP11434,3,1,2,1,1,0,1,1,0,0,1,0,3,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),5,6,3,0,2,2,0,0,1,0,9,0,Critical,Tanmayi Cherian,Finance,Disabled
EMP11945,8,1,1,4,0,3,2,2,0,0,1,1,0,0,1,27,1 critical alert(s); 3 malware/ransomware alert(s); 2 PowerShell alert(s); 2 lateral-movement alert(s),5,3,0,9,4,4,0,0,1,1,0,0,Critical,Ira Shukla,Human Resources,Active
EMP12110,7,1,1,4,0,1,2,2,0,0,0,1,0,7,1,27,1 critical alert(s); 1 malware/ransomware alert(s); 2 PowerShell alert(s); 2 lateral-movement alert(s); 7 identity review concern(s),5,3,0,3,4,4,0,0,0,1,0,7,Critical,Sai Srinivas,Information Tech,Active
EMP12826,7,1,0,3,1,5,1,0,0,0,1,0,0,1,1,27,1 critical alert(s); 1 unresolved critical alert(s); 5 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),5,0,3,15,2,0,0,0,1,0,0,1,Critical,David Sha,Legal,Active
EMP10042,6,2,1,3,2,1,0,1,0,0,2,0,0,1,1,27,2 critical alert(s); 2 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),10,3,6,3,0,2,0,0,2,0,0,1,Critical,Mahika Pillay,Sales,Active
EMP12476,6,1,1,3,1,3,0,3,0,0,0,0,0,1,1,27,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 3 lateral-movement alert(s); 1 identity review concern(s),5,3,3,9,0,6,0,0,0,0,0,1,Critical,Laksh Kakar,Finance Dept,Active
EMP10445,5,1,3,3,1,0,0,3,2,0,0,0,0,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 3 lateral-movement alert(s); 2 credential-access alert(s),5,9,3,0,0,6,4,0,0,0,0,0,Critical,Charvi Mann,Sales Dept,On Leave
EMP10882,5,2,1,1,1,2,1,1,0,0,1,0,0,0,1,27,2 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),10,3,3,6,2,2,0,0,1,0,0,0,Critical,Mason Varghese,Finance Dept,Active
EMP10895,5,1,2,3,1,3,0,2,0,0,0,0,0,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 2 lateral-movement alert(s),5,6,3,9,0,4,0,0,0,0,0,0,Critical,Hardik Basu,Sales Dept,Active
EMP10898,5,0,1,5,0,1,1,0,1,0,1,0,5,1,1,27,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 5 inactive-user event(s); 1 identity review concern(s),0,3,0,3,2,0,2,0,1,0,15,1,Critical,Udyati Sagar,Information Tech,Disabled
EMP11410,5,1,2,5,1,3,1,1,0,0,0,0,0,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,6,3,9,2,2,0,0,0,0,0,0,Critical,Yagnesh Jayaraman,Information Technology,Active
EMP11564,5,0,3,5,0,4,0,0,0,0,1,0,0,5,1,27,4 malware/ransomware alert(s); 5 identity review concern(s),0,9,0,12,0,0,0,0,1,0,0,5,Critical,Ikbal Bumb,Operations,Active
EMP11739,5,0,0,3,0,2,1,0,1,0,1,0,5,1,1,27,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 5 inactive-user event(s); 1 identity review concern(s),0,0,0,6,2,0,2,0,1,0,15,1,Critical,Edhitha Bala,Customer Care,Inactive
EMP12019,5,1,2,5,1,2,1,1,0,0,0,0,0,3,1,27,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 3 identity review concern(s),5,6,3,6,2,2,0,0,0,0,0,3,Critical,Fariq Mammen,Cs,Active
EMP12277,5,1,2,4,1,1,0,3,0,0,0,0,0,4,1,27,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 3 lateral-movement alert(s); 4 identity review concern(s),5,6,3,3,0,6,0,0,0,0,0,4,Critical,Luke Puri,Human Resources,Active
EMP12482,5,0,3,3,0,3,1,1,0,0,0,0,0,5,1,27,3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 5 identity review concern(s),0,9,0,9,2,2,0,0,0,0,0,5,Critical,,,
EMP10028,4,3,0,1,1,0,1,1,2,0,0,0,0,1,1,27,3 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s); 1 identity review concern(s),15,0,3,0,2,2,4,0,0,0,0,1,Critical,Siddharth Patil,Sales Team,Active
EMP10565,4,1,3,3,1,2,0,0,1,0,1,0,0,1,1,27,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,9,3,6,0,0,2,0,1,0,0,1,Critical,Vidhi Balan,Finance,Active
